order_id,product_id,seller_id,price,shipping_charges,sales
lkNpehFUHpet,RrZOuTHbu7qu,hPul3uOy9nao,17.6,9.61,27.21
W6BwIH0osJal,vadk9rspDnkN,VbREMx1xh7Eb,76.7,72.16,148.86
gHSxKXnhZT11,kvenGFnidD1R,GitjiMgsR0ch,128.99,90.06,219.05
f4uIh1yaCHhL,p0yrSvxhFBI1,WAAcSp6sVIZZ,1097.8,42.38,1140.18
xrBehcFJGs0m,ro08JPncYzLh,r7VxefoTVHbb,4099.99,51.15,4151.14
b5hl8xXrYRqK,KmfdvLbtpezV,XoReeOEjvEuw,222.98,7.52,230.5
lqP1HXjuPgQc,POHmXobR30Dz,RKad98cTxhSb,834.56,67.07,901.63
73mgbn5xoem3,olI4EgoVKFbk,2jTASjIU2rIf,170.7,47.55,218.25
I5q0Z1aIcTXZ,UVP8ABUGAkA8,tNJnfkCxzhmN,120.49,6.87,127.36
xdnX7FWZMcLq,5n4pGiq4wlSX,yGbPyLPc8PmT,2899,32.34,2931.34
L1v73xdtccl2,hxC9qbDEsRRf,wOPv64trf18p,65.06,140.52,205.58
fu2fz3QBfwU5,gI9rd44xV53D,r1MWgvi27H4g,213,14.92,227.92
h6YCFzorDUHS,nY0musWV1RFl,MrnDWxZVVLrO,31.98,31.04,63.02
JdQy5XxFJH4K,lB1cpvw6hPSr,Gr1QDGCaUbIE,116.11,37.93,154.04
pdpOS6aAJlQ9,EsjZXaqqL5SG,oGYw3FCx0i23,389.89,6.08,395.97
7b2HH5TLrPJB,Biwi1BNtUB7l,r7VxefoTVHbb,692,46.76,738.76
XvSs5P6H5GtY,y0nV0Y5Yc1Oj,a2Z36gRD1w1y,99.6,51.56,151.16
Z4ZPjiNFqNNx,kGjgZHdlmRRN,ygJs6VPSMZTk,95.03,74.75,169.78
J6yMNCWjQ3BU,U8PalqdIPLR8,ww2Z1B2PFAzV,111.27,30.66,141.93
rxYil6WhFN5F,3zI1jIziB5No,2ZJaGRSW74BZ,199.96,62.49,262.45
oZRS5KBeJsv0,7SbxZe82YD4g,2Vzr14MB7bRD,28.82,40.84,69.66
2nJqVwoE4Yz2,D17vdmfXOzaW,W0eFCV4DQ2OM,109.82,47.55,157.37
JNFYSRs7jVh4,6ifrBOt7Z2Bf,KWyCFngIImBD,95.03,56.65,151.68
KPYTnH3lb7on,nnma9rP5iHlO,bl8PTwqK0kvN,778,39.35,817.35
edNUkJuOFWUh,FAVeZREySRFY,SAgvSHND3dvC,779.9,2.46,782.36
mFnRb1SaRpal,GaJLTdMZUnPr,V3iKL8r9W9NR,135.21,57.56,192.77
TxiMUXD0Za0i,TdryLJINHQ9O,dQCmV6mcOXGX,109.82,55.54,165.36
LsoOlWU0rKo2,z5G2r1LqdywQ,XetaGofaJgVq,13.97,37.18,51.15
DpzJw3pYCg4I,NujxNkjyPwBy,DZhvc9CfEzyj,37.84,32.34,70.18
AVpXiYGnwYcW,M4kyq49bzOyk,SSiPMxP6t9t9,170.7,14.18,184.88
HSZJjM1DHoIv,JKV3slbdoXRc,NL7DCrvV2aOD,57.89,89.34,147.23
btYPznv5XrXb,QVCz6aCzAYnK,zhfqHH2Tkc7w,66,20.9,86.9
pQ4tQR772zjo,H4QfGeFnVL3B,NdflSAWrgU3P,597.89,51.84,649.73
foLcQo6o0mPa,R9444wpp1UdX,8cMMpAAFEsxE,349.9,60.07,409.97
pfKxYQMGnsCK,MTZ489LFm8Cp,j6ZQXHPSPppN,28.82,2.01,30.83
Old4xNSE4Ago,DBjt1qWyRAjM,2jTASjIU2rIf,694.65,22.18,716.83
VNfGBeZk5eWv,E9OiMOkPkNam,RsUgQvBvc24M,155.4,19.67,175.07
3VdNKRWRokZN,PLXP4375h3HH,yHsOFiqVrV1u,34,87.87,121.87
XtDVwyLjWOlB,oeXdMZB1R32d,BfK8XAwCdM0A,109.82,22.18,132
6Qhpdq4WmzCK,4kHrrZtRpvLs,wYEsFwaY8Gxa,56.7,81.01,137.71
Ajm27cmLck3Y,zGFrcxYFs7X2,zYyNXNKVF2Bn,109.82,6.08,115.9
J82c8P6y4rut,wbWo4CS8RjYk,ZsDn106jXrgr,129.2,3.06,132.26
aBLsexVResCq,Uue0rPrf6g6B,2a07LobkzHUx,127.77,55.54,183.31
ttuOnfTuaw0B,JRIPQBfPSjhM,O04i82YS0uAJ,18.42,24.92,43.34
XGFhlsOXu2hQ,82DpsHGTLkGB,coi9xkdo66JI,517.65,69.37,587.02
FKyCShLfUgm3,ySJysRYRd8Cf,ceLyg2V6lyl7,23.48,116.88,140.36
rW3xujUrVjS2,Nfe3KW9D3aB1,BGPWBRIq3VJB,55.83,68.24,124.07
vXhYPwNg3GyN,LXAABPW3XQVW,IEyfJqBLbCtG,820.05,3.03,823.08
4DzrR1vsgXRr,0vbEvli2JYJu,RKad98cTxhSb,95.03,14.25,109.28
9ibBnLTBp0U2,wdV7yJzaz3Su,coi9xkdo66JI,135.91,63.79,199.7
RDET9JO1ykug,PMJdPqNVDlH9,kJEFisr2CqPX,184.9,7.45,192.35
vwEtIsgdARTQ,dAz11YkQkoue,TuPm19CMKvrM,59.21,20.9,80.11
pFriYpLvw3hH,9SOPBqeEKe4d,NPzG9GmZi6FT,18.04,24.23,42.27
Dv2W59ubyEon,skCuJ3CAzyrF,EeqYb9aORiFP,95.03,68.61,163.64
aiKmyVD0yNss,WH6jI4Oqb0bf,kDbz3z94TeCL,156.3,31.45,187.75
q0smsT9KHrbg,uAoOMo22UMav,IWOf3FsBgQtM,145.69,55.54,201.23
W2PVKsAd5hnC,SIvXKds1XQcF,aDQK7ytnBMNf,518.18,34.24,552.42
c3NRs41Tb9Xb,GgVkqMmXNpBx,yNuJ972zjSM4,123.49,44.84,168.33
KVIOuqqIEN0p,7KVkyhU8toUA,ZsDn106jXrgr,18,44.33,62.33
N3V3skAFx2HH,auhrJ6hkypMf,0G3Q4xIWFhMg,182.99,6.25,189.24
mjOh8J651x8h,12Zf4858L215,G0dn1THyQchj,138.99,49.93,188.92
X2e7FxBtYi7u,gKnGObPc0DES,AvTLykupHOIB,399.2,22.18,421.38
XYp9XrJmbaGK,KNu6wFpqCyIK,UOGIrJtSldvd,28.7,53.29,81.99
3X0hmCykJSnQ,KcrQcuiJ1vBb,l1pYW6GBnPMr,779.9,89.34,869.24
BQCMd2lf0o7I,9NwzO0Pm0fDM,r7VxefoTVHbb,509.99,34.81,544.8
gUxmsFpN4gas,1LoGNpatQYCz,TuPm19CMKvrM,117.56,25.26,142.82
NpgRHVPGwsa1,HRXu29GwfAUj,Uhxp4jLBVzJq,100,25.87,125.87
zodJInQXBSVB,xo4FCeyJTBQx,NwPn61VaD1X6,27.64,70.82,98.46
8GTBSrzHsqXr,SLTlrWtcYt1m,r7VxefoTVHbb,692,2.75,694.75
C5JQbY8xWO4L,7pKhCZaNuay9,BxFCXjoY4962,189.99,61.32,251.31
dYHLkhn4eIwO,RjPlTXTURXTE,SgeUigb5Vbiv,620.1,14.9,635
kWofwaYoBnfP,KVWfcApWMsPn,4cJY064rRFhL,72.99,23.15,96.14
Lte2rlUGp9Qc,1Omws0IRMm3x,1jP534QrrMsG,261,25.4,286.4
BGSih7XHoJ7m,XhUFUsNxI9lK,TuPm19CMKvrM,111.27,21.98,133.25
DLncat3dyheJ,1UJ180oWp8fE,2a07LobkzHUx,83.45,25.62,109.07
l405zr1aidlw,y7y699VgDEIH,yWBcmXHhf5dK,16.89,2.46,19.35
yld5t20iBMSw,w3zEVKY202G5,mfE47TAJF4NL,113.8,14.18,127.98
NIOXpUaqA6ud,AU55zW2acMPh,nQlmkVGs3xYh,100,60.03,160.03
7KUnNBwoFW3T,SjvoERcWUUvI,PwwvbTLHjqnO,171,29.15,200.15
xtBOEKrD4WXr,kgF2KLJ8Ao3M,3Q4DoxWsVAXa,37.84,12.28,50.12
m2qZfIHxYFyH,wyBEDDFtbxym,mFvZj7UmZKhl,105.6,13.79,119.39
Yzk448eSgRfe,nwTjDC5LkGMw,2jTASjIU2rIf,210.82,12.85,223.67
IXqmkIIveQco,6KcQmXxXZIdr,1JinMoPQlbPb,300.9,39.6,340.5
gyDsCE5hxCZs,GvBzGCvvIC2D,v4i9GZGfxgTZ,679,46.27,725.27
RMle1RwlGpyE,nG4ODO1G82WU,ruJhmKntc1UQ,125.46,44.96,170.42
R1qcOHHgS2Ha,9m0c0hA40tiu,OatCslTeC5dl,188.8,36.65,225.45
3DkKmDlQnErL,kRLCgEVGS08o,dikNaTlK8yGG,33.41,50.74,84.15
wLqNtkoUg8JI,3kl9u8E9UyPE,c5SvhEe8chAa,564,7.94,571.94
MtyM7sT7nV1r,71Jh30pk7OpA,AtrLVfFKyuAA,2899,64.26,2963.26
PDldR17uKG27,hfEa3c65LTA2,0Mzbc3aACMOQ,125.46,10.55,136.01
cit4bzFeIGxI,Oe9RxwZQV7Ks,KH9VVC2iPaCb,42.89,161.82,204.71
VFvoN1v9IsqX,sPiQxH4jxtYJ,Djfhy4pnkKOC,75.25,28.05,103.3
gCRd2QHiP8mo,xiy7qrNPLTy0,J8zCrgNURNmv,509.99,47.55,557.54
RaMPkTWUyIb4,Q7PB2uvDhqB8,YVBAT3QqF9Qj,71.8,17.52,89.32
9SPzMTt29BlX,APwoyiGUd5zq,eOhcPgdVKUYw,399.2,39.55,438.75
HrvjpXdwZStc,RnrUJRZLaitd,HPuxRyj1uNUP,128.99,69.21,198.2
yRnxFGv5FJKN,y5FI0l0HjdGT,qI9UblMbsm1o,126.69,32.34,159.03
SbDLpGYQ7eXQ,epf2espag2U6,qLnUNL5EBZhJ,1129.34,44.29,1173.63
Vn6gTnzHuUSs,6gc28NXmxjiC,DQDmbEDffCF1,48.99,23.57,72.56
cCDfmPT2ODjx,WjtyYFFafZO0,0Mzbc3aACMOQ,778,8.94,786.94
nXV1DhK9jXQp,StBB0R7QLIk2,NFUo7mzHc8co,399.2,57.72,456.92
018cMReZK16E,HhAtKukEU7VT,UOGIrJtSldvd,104.4,50.83,155.23
La6uP0igieNx,5SQfGRq0gwl3,xbN5skgn2okE,137.5,135.31,272.81
vCk3GYIulF8d,3Jezn97V94ma,dSEHH0pKrdMJ,56.89,16.37,73.26
XniDlJaasYmR,Usi90p4RKMY1,Mi2ZCclAh7t8,31.75,29.72,61.47
KykqWU3gbcCq,M5okgYFRhS5B,DgPVEHc39WlC,106.74,76.73,183.47
FvAAYHg6w8Av,izbhmzm1lvWF,72e7ZZz0NSHa,31,32.34,63.34
8W3X81Yq51hv,i8rOWNVCU8SG,X5fhqRmuvQ9Z,579.75,32.5,612.25
T3bEugaxwPXT,064R1FMNd5sh,nhZiNyvHKd8H,167,47.55,214.55
yixbMbDMs20o,wFxYgST43goH,LD6mEVd7SlaD,43.21,37.96,81.17
tYZZnVHnqcEG,rU49iobeCNM1,AHG0TE6bRNNY,80.9,18.02,98.92
2HSJdpc4MWz7,8oxGvCz7GNd8,XePbD5Ocm6Yk,44.06,1.38,45.44
J31Mv37BrVwh,fpfuILtVHFBr,bI5cDrYjs9Qa,404.88,72.87,477.75
VEM2sZ9wHpG8,f3wl6uS1uCFQ,dueCajRNsGcT,31.58,87.58,119.16
g70JejKOBrZT,rClYm5lhg17E,cUn7dujqBetE,403.9,13.92,417.82
aY1ComluK2YX,qiU6uljqd8aK,tNJnfkCxzhmN,117.56,78.84,196.4
JizgrDXscBA5,Y9w8kPCIoz7W,p5XD2Qh1ZGwx,26.77,32.86,59.63
7KqnhfOpsZPz,dLxu1GG3ct1L,RsUgQvBvc24M,31.5,77.6,109.1
V28YbPWqgeey,rojyJxxyPo1P,FRAkUwkY4tZy,10.49,26.4,36.89
2CJFmSezmO4h,Biwi1BNtUB7l,r7VxefoTVHbb,2899,2.75,2901.75
ZVTCMrvnOqrm,Hf5rroEnIRcr,fBHtndjqwueV,108.82,34.33,143.15
kDznNiMsb1lo,GqkscMShhSik,Hvqvzx84Y4bC,79.8,49.12,128.92
XcseSIUU6TWa,mId1grdhySxF,VYAwLo2gLIyv,142.14,8.6,150.74
emZetSNfa1VJ,OVCO6AhnpFdr,cELl7ZS16z8q,75.25,36.04,111.29
TqPXXPYbkDH0,TySnwE1BUy6Y,cea9IgayLO02,135,237.84,372.84
9bxi836KPMZw,SB7meNX2MYrR,RKad98cTxhSb,213,24.81,237.81
xqKpFFezny7K,g9eCqfT0wxXA,htfLa5LKJYWU,10.16,34.32,44.48
oP9mL9GtSTmJ,5XyF6Al83MtA,eOhcPgdVKUYw,66,41.41,107.41
9xdTiZUKIevV,lhUiwk1S8gwg,l1pYW6GBnPMr,890,12.28,902.28
faPTTEdyZmVd,Evoj9PHDDlf6,yNIv5tUh01Yi,28.82,54.24,83.06
w97g3SefP2aM,iHyoD1tXUtof,oI8R7WsNWWBc,419.9,23.57,443.47
3Q9cmoppoKa4,Ha9NDuYTeQgT,DZSvHbA4bCCS,339.9,42.49,382.39
I1IaUZQGPFPk,hpHCXLhysZkh,ruq0u2ZpAMDr,70.23,6.87,77.1
Hgef3fFSTi7S,9zdWlcDPyj0Y,no31OmqCal1K,113.49,66.9,180.39
RQp5hMfPFVF1,ucePnNrnkTwo,RKad98cTxhSb,128.99,17.52,146.51
049Lecwl0ZJy,7VRf4kmaWrpK,qDTAAHLeRVYP,89.1,46.78,135.88
4ypefNGplfGF,0xGfQHWDSj7N,xUZbnnN8xl3W,42.79,61.42,104.21
H41NMTFf5f8b,EscTWdMXmiui,vlLUp3U56e8x,48.65,35.95,84.6
KAdCo8XMfy1m,tcShNFwp8Q7C,Ojow6XCkBUQ8,72.4,69.96,142.36
ILFDqzIxCC9s,SWRvrNUFvKzc,A7s2wiNKJ3HW,25.68,18.05,43.73
uI5v1nK1bV0l,tTypF5ouhsls,UOGIrJtSldvd,114.62,54.99,169.61
xzy3R77btJVr,pAnj0KFvllJy,W0eFCV4DQ2OM,213,47.73,260.73
XSxlLmIkywbW,6g55UdXDaWLS,RKad98cTxhSb,347.45,30.45,377.9
kLi7VhIFAUBA,EurJYuMniSRE,0cnXhOqSeYuN,692,46.76,738.76
oZpelMRkaN92,d29iumBrnbn6,79i3uW0ev518,15.27,41.41,56.68
ioLeAD2WhrxP,1u0EG5GFrBCB,y9RmCdCgLAfK,403.9,37.93,441.83
bcQI20XUHHpi,KDNXKv9s2evT,A7s2wiNKJ3HW,16.89,38.66,55.55
JudS9ehcyul5,SGGufQjkuu50,K0qPVGdA91KO,161,25.87,186.87
gkk5Ebiqrrqd,IExnFH7lhXf1,UlUXiYGkoYxY,135.64,42.2,177.84
Yk7siFrTPRge,ue8RNhDDIcDl,8cMMpAAFEsxE,70.23,89.34,159.57
3I942KxfekJ6,FeiRyM0sGkKI,EGW4UK5bOeEZ,676.97,45.79,722.76
hCL4bf5KY8pB,k0tTTF06RDy0,7ANVd9LVZplS,223.51,21.28,244.79
8iTrmJs87AvD,kVgPf9MXnnso,8cMMpAAFEsxE,47.91,15.67,63.58
SCNvfzzpbaLd,AMKIgKd1s17B,TuPm19CMKvrM,345.6,36.8,382.4
TV04W8ndrzx7,TN0NIfPOPtMy,OuYMuhcH3J8W,358.8,39.19,397.99
9nzCnmRqsBuH,oW6KDobidlmB,RKad98cTxhSb,56.89,227.57,284.46
6UHVvx4ohxrB,HcvOassQq76f,coi9xkdo66JI,18.99,77.92,96.91
3JPOB8NL0LYR,uQEYDzixD6Eu,nOpV5DDruGvj,950,20.9,970.9
wDM5ocBbxSNP,8rQj2R4Ur9rZ,lWFbk17KJWTO,234.9,11.39,246.29
3ok5KbuGyeOO,oARv5Rawp5k6,dQCmV6mcOXGX,164.98,51.45,216.43
8JhspOOzkn6Y,B6a4jfcYVYbD,9fFFM6RBxCkT,238.64,34.33,272.97
yBHsTVwN1A2d,wiqVx5pdGTyK,Uhxp4jLBVzJq,128.99,97.9,226.89
5dFGB10SSAgi,XVdztkjHbdrM,B907Fr0zbIbQ,75.5,45.67,121.17
wdHUM8QnkvI9,rl63d9ZFSQle,jSOhwPWVF2Xx,31,49.72,80.72
Ky7p3mvUa9EY,7w3uBDnRHVUr,6SEfGu8XEXxz,90.3,116.31,206.61
swDW77GuaSQC,6rQWDwXACGok,7mz5rcOWkZFW,475,150.8,625.8
amOLCs9XlF5v,KvidPAEAVI5p,Mhg6gqpiKkO7,26.99,30.66,57.65
NBPA15GA4X6X,1edaUIVffPFF,RsUgQvBvc24M,86.8,67.42,154.22
TX2aicGNghAp,kRLVs7DBWbmA,UCE3Mf4XAd26,15.55,18.93,34.48
Q2mQq74yZYV6,dLWVQBeAOEh2,vmUdCiLPoz75,358.99,37.03,396.02
yLIpNjdDqeqM,Gvk6GWtgVh4r,wdkFVpIzRNT3,125.46,19.65,145.11
Uf8c42k3krNq,uIhx8zVira3J,2a07LobkzHUx,75.25,62.53,137.78
uxJ5fyy8KRu8,PBL6Bo8OI37y,5Ja2lH0N2OZt,45.53,30.67,76.2
4AGg1eXUdlUu,3ZoFoJmand6O,r1MWgvi27H4g,56.89,9.54,66.43
lNBxxvRxY4uK,iPoRkE7dkmlc,Djfhy4pnkKOC,25.84,54.84,80.68
wFRCzF2dYrOu,xKXMf9j21ta7,vJf4Jmjx31y3,680,47.55,727.55
mIyQkG1qLh06,OmaxRIzrq2uM,XLxN4hdOlYco,153.75,21.98,175.73
yWJjZV9gpO7u,5Xtyjs7bkESu,FsWrEqFv9trn,255.61,14.26,269.87
l4G5QGGrZxkp,aYB3IFCRW95p,YVBAT3QqF9Qj,389.89,33.9,423.79
KmXzScuif5sm,DLw1QuRGHfFz,TD2AMTmc5Ixg,109.66,6.87,116.53
EOx6sWoYfB95,cGz6mzkGPjdR,d9sG8w2lJW3v,66.41,38.15,104.56
bVRQ1kyfaTxI,8OInt3C4fUKN,MdWxBEep7ZnV,99.25,32.95,132.2
ikM90f8RD0Dg,ronaFSyRDCrW,olJ9Vx6j3yjJ,259.99,86.96,346.95
VmeWf0fQd9v6,SvW8FcwBD7tX,coi9xkdo66JI,101.75,34.29,136.04
emCAt3x1fXdV,7FSBO4A5OPYu,2EK6JaJ354rz,386.75,102.69,489.44
9cFaJ2w3B2uV,pqjdMN1CukJ3,LWDhDrMk55bN,25.52,56.43,81.95
x6iiZQGNEfTU,keS72BWg4E0j,i4BuPduAnCgp,35.95,10,45.95
ns6h8CMSaMs9,x1NTYUl0BmAh,uEFXsCQR7sKo,15.27,47.55,62.82
7nilyDE4nAud,YV8srtMuDk9q,w64BqIsmpk4u,195.9,78.84,274.74
c48pDie3e16v,6gyf3YfteBhn,s9PULoMk80qE,10.35,80.56,90.91
qntCosFZgOlq,ajtPdPNFRHBo,N5BGxhFNHIz2,13.97,43.34,57.31
mv1eCHVhbqTa,85OL73kui6ZG,9mUBYR4LiO1Z,37.84,86.73,124.57
FgeiWRpznWao,aiwqfVuUtUdW,KH9VVC2iPaCb,42.89,11.33,54.22
uWaH4ZSK3hFh,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,50.83,107.72
A9v6lRzjjkUL,BAlFpRGKJ5X8,yHsOFiqVrV1u,1899,31.89,1930.89
3hCSqFvc4FK1,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,33.48,148.37
mtQOfZXM80Vp,0vbEvli2JYJu,RKad98cTxhSb,95.03,14.25,109.28
YiIayK0iu0Tn,mqrnNPLgsDKO,4SRv5bbOf4fh,95.03,35.78,130.81
JAJV1aEGlcSb,6qISs3ONj0og,FlYmRQLYPlRf,159.9,90.25,250.15
XcpH90MnP9rw,u9xgfd9bPi2k,ARNPJQjYTDDb,266.55,110.14,376.69
XaGPUuTQutHp,Vv1e8HZslQZe,kqZYwfIO6q9L,1122,50.15,1172.15
AsgoEfRYUD0l,pRleoP5vHNBb,coi9xkdo66JI,136.97,31.22,168.19
LeNEbdS055vq,QKQRenN0nbaf,ux1d7N0zioFv,9.15,81.78,90.93
CPfWiakr2FO9,aDLrFSnSdkJb,5iSGJ4lNi64X,75.89,47.55,123.44
wB3IVrpcDnAv,0MiDMaYR85J0,qo7WQLcKPPIO,107.63,22.09,129.72
cwx6J4S6sgQd,MKQ0alJt3K9Y,0HbVEHMspxA1,109.82,29.05,138.87
IuP4Qu2Sf7xn,eZ9wNNBzwogj,EhGbqP9YcXAn,145.99,12.28,158.27
5zf7axevQw6M,T9vNBJiuyDTs,cUodQhgpRajF,95.03,36.96,131.99
O1zOlT4NiscI,ZcP7DwVTLKFt,yHsOFiqVrV1u,34,110.61,144.61
0XFQNcjph2oI,ihmIydLcJDUj,BWczKEOZMEFy,38.94,34.17,73.11
C6oeRfZNDa6g,EcfJQZVEn1pc,kT4UPkqxjZhU,8.9,16.36,25.26
YtJTlbArmSI7,6MKZDxHzzvi7,qdnpFAlJ06nJ,107.63,13.71,121.34
w9aV4PN1qUkP,s9cWYIq2oa8U,0gzNO7W513Gr,18.1,6.47,24.57
rqM2pRPILCL8,DvHwduwD5VKz,eVS6MuExSoto,2130,16.59,2146.59
nKdkNvJn0wLk,Rsy9G3Wbl8Yp,8MHsPu4LLSit,135.64,58.09,193.73
bLrB9S3JkoTL,6uXVAK3mP2Qc,AZrKDAcPEaGL,125.19,53.21,178.4
NoYQIOfFvVbW,aIw1fWL1QYwl,ZsDn106jXrgr,28.55,40.12,68.67
E4zmJSndOLW8,JW48souF0RzQ,RKad98cTxhSb,21.74,32.88,54.62
pPy0HfP8VIRN,LUrlhAVErTBC,l1pYW6GBnPMr,548.35,47.55,595.9
qMuEiRxMzO8C,U2HFFFJDGAIE,oStMPeCaI0Aa,159.9,62.6,222.5
Ny4oMU8IitwD,cbvrCK0Kj7wh,O4l9RWEDJzQi,18.51,11.73,30.24
Cv2Q6v0HGMrD,JVSI1iapA3OV,N32MgQgsAb11,94.76,38.73,133.49
N2BTNeZvp6s1,c7PDreUWjpjc,mkWN70fui2ro,274.49,70.06,344.55
uYaZQ4vKqI8F,tU2YOzGjBTSR,7lyNcFhIeFb8,38.94,28.02,66.96
t00VOHVWi4GE,tfgKHMdnTKpJ,RsUgQvBvc24M,114.9,63.92,178.82
OSysAXNrIwBf,2R0265sm7fPz,TD2AMTmc5Ixg,148.5,52.48,200.98
G2K36qtxKEiY,zxA0AiEOJCgo,smK689qrlIx3,820.05,32.34,852.39
GxLZIaO1UYN4,UgkSjxoiV9Ev,UOGIrJtSldvd,252.99,50.83,303.82
kImMvPbgsEaL,FpbIvzuVXNwm,A7s2wiNKJ3HW,52.74,18.05,70.79
tSvg8iX0tlWZ,Bn3g3osNpHAZ,gPffp4FvbNru,40.25,67.19,107.44
HZiUpDKmrswL,e3lz5eU8UHJd,DhnYfWO3PJ5F,62.83,20.02,82.85
R9Ge87XGBzZe,21HsrrsRHA2k,m3ZW0huovPVQ,509.99,33.9,543.89
Y0Iu972ZVUdE,ANWB0WL3oSGL,zxuW3NHLZsHD,819.99,0.07,820.06
Kd7wV4CiwJum,xvu2nC5uS3g9,9FtIwdXQUWIz,199.65,35.21,234.86
Lc2wBj5QOye1,D6igreVFppYl,cUn7dujqBetE,53.99,38.66,92.65
A3dicvKHaM1u,a7GwjDDa4Qa0,UOGIrJtSldvd,518.18,34.33,552.51
DKC0VIuwDUzp,n1oWpFbRoU54,uDh3rMYge5il,475,29.68,504.68
rf4ryLWVoAX0,VDEBigGAwD3J,RKad98cTxhSb,125.46,20.67,146.13
zUcD2PIZesle,dZsdBBIgQ7vB,yWBcmXHhf5dK,182.9,20.51,203.41
kzm43LXwjWHj,DtVmWdKRduKY,nO5oqNbrSk5l,38.89,148.71,187.6
QIOOUvdR0APZ,QaEqPkW9zW1B,NwPn61VaD1X6,96.54,42.38,138.92
ONGaRuGQBAtk,xzUbywgYxPHa,O9tOG5t8gCqC,220.33,17.44,237.77
zMLYhjzrM6UQ,tqhy47Hx4n89,LLty41IbV7xo,170.8,22.18,192.98
aWeKvYoRyL4g,609QfYQ4LrnT,RKad98cTxhSb,180.5,18.88,199.38
BpXnuUGc87m3,MP9h9KtgztWL,2Vzr14MB7bRD,95.03,15.41,110.44
Y0FhcCfffV0c,h6DZ76JHcZ0o,4rtH6c1PSmrF,28.82,62.33,91.15
PomR8dyy7osF,A4dDw8D7GElU,COsMF55fuZCX,23.95,14.71,38.66
A9VeuWgqPpUD,r0wRD7UfBbvc,3jwvL6ihC45G,24.1,32.34,56.44
ohXkwlRnhFSi,oB4m6bIokZur,q1Q2n7nr6h9B,344,55.25,399.25
LaL4FYmjIF6U,wnYC0o7ivMNy,MMZwzUQNh2jY,615,97.08,712.08
bKbL91avQa70,A6scUtiZSPzm,Ve3fre6yXxmB,25.73,16.85,42.58
YSU5jvRNv9C1,NdJiD7rvCXOs,vK5PLZFRQPnm,181.56,43.34,224.9
kQyeNYeO7V8Q,otBtRsTQEFAJ,cELl7ZS16z8q,107.63,72.34,179.97
mzIcXMnnmLqB,rIOgtNVEOuNY,XoReeOEjvEuw,108.9,38.84,147.74
Ki4LTVgHiJJH,1edaUIVffPFF,RsUgQvBvc24M,128.99,28.61,157.6
LxvA8ghPjFIr,oW6s32avErq9,KWyCFngIImBD,13.97,60.74,74.71
xQEkjQd6mTHx,fhdadKXre7Cq,SZk8twZ2qcP7,31,7.67,38.67
LS4quCsjL0xJ,wdV7yJzaz3Su,coi9xkdo66JI,548,40.12,588.12
tmqFx5krbEYW,kQc6jrelLp1i,vLWjzgEuN5Xb,42.2,34.06,76.26
jjATs47GJm4Q,z7aDZmyyzV41,wHLrHzu1U5IX,170.7,30.01,200.71
bT4JtbUM2o42,3KuLbYV9hKcv,8CQ9epWunOJD,15.18,63.61,78.79
02o3ia8cGYgP,ro08JPncYzLh,r7VxefoTVHbb,509.99,17.44,527.43
zS9DgjnoMK2z,jWyR1q6W4ihV,vlLUp3U56e8x,692,13.17,705.17
JmjYTKqgCye6,ogNSfA3W5dQz,8cMMpAAFEsxE,145.99,49.56,195.55
LPqsMbSf9rJb,bOUNSwAgVIzA,8CQ9epWunOJD,15.18,115.63,130.81
I0izkqVVh3Tu,bAECdB9cQLjP,yHsOFiqVrV1u,34,24.19,58.19
Lgb4mvjJLklG,RnUrxALagqIA,TWiqmuseylME,135.13,23.6,158.73
HyqI3JWTXRZV,fK7phoG0hR8e,ZWM05J9LcBSF,389.89,58.65,448.54
n3RwsmEbKYf3,vUO1f5A4oNa6,c5IEA7Rb9mm7,189.99,79.41,269.4
KdFe4M6rQM2l,PLXP4375h3HH,yHsOFiqVrV1u,34,87.87,121.87
5ciyrPasQtJ0,21XSKE7erVls,Ek6ADNUZ7ej9,32.28,15.24,47.52
TW0HcI024r45,rd08BYOgAsrJ,4g8XR4VO6DqK,33.41,13.27,46.68
N5nTAUe5I3p0,PWySRFwK3lJo,3Xh4RtSUHhaT,358.99,14.72,373.71
mUrOVAdk0hLp,nFZKtmOCvng2,ruq0u2ZpAMDr,820.05,133.37,953.42
PqtaNegyalWV,VPeKM1EB7I8L,XEurPdGwwrtN,17.5,44.04,61.54
4RfGxxA52OU8,CkMalWp3nvuW,Fvlm1I7CAQnv,50.9,68.99,119.89
OZPrd8ItSRww,quMdJdcoWWJ4,yxfgQLIrpHFD,620.1,170.86,790.96
AyNpqyG1nZ2N,sAJ0zlyB77MK,AHG0TE6bRNNY,1164.9,21.91,1186.81
HLNzwG76pmsP,bzcyOIuv5ueu,QUdLxWDyxtsP,128.99,24.23,153.22
Ll1ndIhXAPAC,C9bSYfgtUhWN,dHUHvmn8Gewy,56.89,29.87,86.76
hsyYj6cV6DPP,qQULLwAS3nId,A7s2wiNKJ3HW,9.12,63.36,72.48
uuU5j5boaQTF,nmfJjwMjVpEL,yGbPyLPc8PmT,0.85,128.17,129.02
BcdbJo3tEosv,tK5RN8V2VTWt,A7s2wiNKJ3HW,161,38.66,199.66
